# current date and time = 2023-05-09 23:26:08
# current battery = 3.000000
month,day,hour,minutes15,minutes,temperature05,temperature01,lvdt,watermark1,watermark2
5,9,2,0,12,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,13,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,14,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,15,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,16,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,17,14.0,14.200000000000001,-0.2225,310.0,350.0
5,9,2,0,18,14.0,14.200000000000001,-0.2225,310.0,350.0
5,9,2,0,19,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,20,14.0,14.200000000000001,-0.2225,310.0,350.0
5,9,2,0,21,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,22,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,23,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,24,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,25,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,26,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,27,14.0,14.100000000000001,-0.223,310.0,350.0
5,9,2,0,28,14.0,14.100000000000001,-0.223,310.0,350.0
5,9,2,0,29,14.0,14.100000000000001,-0.223,310.0,350.0
5,9,2,0,30,14.0,14.200000000000001,-0.223,310.0,350.0
5,9,2,0,31,14.0,14.100000000000001,-0.2235,310.0,350.0
5,9,2,0,32,14.0,14.100000000000001,-0.223,310.0,350.0
5,9,2,0,33,14.0,14.200000000000001,-0.2235,310.0,350.0
5,9,2,0,34,14.0,14.200000000000001,-0.2235,310.0,350.0
5,9,2,0,35,14.0,14.200000000000001,-0.224,310.0,350.0
5,9,2,0,36,14.0,14.200000000000001,-0.224,310.0,350.0
5,9,2,0,37,14.0,14.200000000000001,-0.2245,310.0,350.0
5,9,2,0,38,14.0,14.200000000000001,-0.2245,310.0,350.0
5,9,2,0,39,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,40,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,41,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,42,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,43,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,44,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,45,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,46,14.0,14.200000000000001,-0.2255,310.0,350.0
5,9,2,0,47,14.0,14.200000000000001,-0.2255,310.0,350.0
5,9,2,0,48,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,49,14.0,14.200000000000001,-0.225,310.0,350.0
5,9,2,0,50,14.0,14.200000000000001,-0.2255,310.0,350.0
5,9,2,0,51,14.0,14.200000000000001,-0.2255,310.0,350.0
5,9,2,0,52,14.0,14.200000000000001,-0.2255,310.0,350.0
5,9,2,0,53,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,2,0,54,14.0,14.100000000000001,-0.225,310.0,350.0
5,9,2,0,55,14.0,14.100000000000001,-0.225,310.0,350.0
5,9,2,0,56,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,2,0,57,14.0,14.100000000000001,-0.225,310.0,350.0
5,9,2,0,58,14.0,14.100000000000001,-0.225,310.0,350.0
5,9,2,0,59,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,0,14.0,14.100000000000001,-0.225,310.0,350.0
5,9,3,0,1,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,2,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,3,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,4,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,5,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,6,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,7,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,8,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,9,14.0,14.100000000000001,-0.2255,310.0,350.0
5,9,3,0,10,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,11,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,12,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,13,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,14,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,15,14.0,14.100000000000001,-0.226,310.0,350.0
5,9,3,0,16,14.0,14.100000000000001,-0.2265,310.0,350.0
5,9,3,0,17,14.0,14.100000000000001,-0.2265,310.0,350.0
5,9,3,0,18,14.0,14.100000000000001,-0.2265,310.0,350.0
5,9,3,0,19,14.0,14.100000000000001,-0.2265,310.0,350.0
5,9,3,0,20,14.0,14.100000000000001,-0.2265,310.0,350.0
5,9,3,0,21,14.0,14.100000000000001,-0.227,310.0,350.0
5,9,3,0,22,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,23,14.0,14.100000000000001,-0.227,310.0,350.0
5,9,3,0,24,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,25,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,26,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,27,14.0,14.100000000000001,-0.227,310.0,350.0
5,9,3,0,28,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,29,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,30,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,31,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,32,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,33,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,34,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,35,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,36,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,37,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,38,14.0,14.100000000000001,-0.2275,310.0,350.0
5,9,3,0,39,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,40,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,41,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,42,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,43,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,44,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,45,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,46,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,47,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,48,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,49,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,50,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,51,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,52,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,53,14.0,14.100000000000001,-0.2285,310.0,350.0
5,9,3,0,54,14.0,14.100000000000001,-0.2285,310.0,350.0
5,9,3,0,55,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,56,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,57,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,58,14.0,14.100000000000001,-0.228,310.0,350.0
5,9,3,0,59,14.0,14.100000000000001,-0.2285,310.0,350.0
5,9,4,0,0,14.0,14.100000000000001,-0.2285,310.0,350.0
5,9,4,0,1,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,2,14.0,14.100000000000001,-0.2285,310.0,350.0
5,9,4,0,3,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,4,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,5,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,6,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,7,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,8,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,9,14.0,14.100000000000001,-0.2295,310.0,350.0
5,9,4,0,10,14.0,14.100000000000001,-0.229,310.0,350.0
5,9,4,0,11,14.0,14.100000000000001,-0.2295,310.0,350.0
5,9,4,0,12,14.0,14.100000000000001,-0.2295,310.0,350.0
5,9,4,0,13,14.0,14.100000000000001,-0.2295,310.0,350.0
5,9,4,0,14,14.0,14.100000000000001,-0.2295,310.0,350.0
5,9,4,0,15,14.0,14.100000000000001,-0.2295,310.0,350.0
5,9,4,0,16,14.0,14.100000000000001,-0.23,310.0,350.0
5,9,4,0,17,14.0,14.100000000000001,-0.23,310.0,350.0
5,9,4,0,18,14.0,14.100000000000001,-0.23,310.0,350.0
5,9,4,0,19,14.0,14.100000000000001,-0.2305,310.0,350.0
5,9,4,0,20,14.0,14.100000000000001,-0.23,310.0,350.0
5,9,4,0,21,14.0,14.0,-0.2305,310.0,350.0
5,9,4,0,22,14.0,14.0,-0.23,310.0,350.0
5,9,4,0,23,14.0,14.0,-0.2305,310.0,350.0
5,9,4,0,24,14.0,14.0,-0.2305,310.0,350.0
5,9,4,0,25,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,26,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,27,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,28,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,29,14.0,14.0,-0.2305,310.0,360.0
5,9,4,0,30,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,31,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,32,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,33,14.0,14.0,-0.2305,310.0,350.0
5,9,4,0,34,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,35,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,36,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,37,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,38,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,39,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,40,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,41,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,42,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,43,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,44,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,45,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,46,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,47,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,48,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,49,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,50,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,51,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,52,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,53,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,54,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,55,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,56,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,57,14.0,14.0,-0.231,310.0,350.0
5,9,4,0,58,14.0,14.0,-0.2315,310.0,350.0
5,9,4,0,59,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,0,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,1,14.0,14.0,-0.232,310.0,360.0
5,9,5,0,2,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,3,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,4,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,5,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,6,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,7,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,8,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,9,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,10,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,11,14.0,14.0,-0.2315,310.0,350.0
5,9,5,0,12,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,13,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,14,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,15,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,16,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,17,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,18,14.0,13.9,-0.231,310.0,350.0
5,9,5,0,19,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,20,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,21,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,22,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,23,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,24,14.0,13.9,-0.231,310.0,350.0
5,9,5,0,25,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,26,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,27,14.0,13.9,-0.231,310.0,350.0
5,9,5,0,28,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,29,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,30,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,31,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,32,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,33,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,34,14.0,13.9,-0.231,310.0,350.0
5,9,5,0,35,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,36,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,37,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,38,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,39,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,40,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,41,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,42,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,43,14.0,13.9,-0.232,310.0,350.0
5,9,5,0,44,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,45,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,46,14.0,13.9,-0.2315,310.0,350.0
5,9,5,0,47,14.0,13.9,-0.232,310.0,350.0
5,9,5,0,48,14.0,13.9,-0.232,310.0,350.0
5,9,5,0,49,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,50,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,51,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,52,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,53,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,54,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,55,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,56,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,57,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,58,14.0,13.8,-0.232,310.0,350.0
5,9,5,0,59,14.0,13.8,-0.2325,310.0,350.0
5,9,6,0,0,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,1,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,2,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,3,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,4,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,5,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,6,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,7,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,8,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,9,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,10,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,11,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,12,14.0,13.8,-0.232,310.0,350.0
5,9,6,0,13,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,14,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,15,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,16,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,17,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,18,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,19,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,20,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,21,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,22,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,23,13.5,13.700000000000001,-0.2325,310.0,350.0
5,9,6,0,24,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,25,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,26,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,27,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,28,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,29,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,30,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,31,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,32,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,33,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,34,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,35,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,36,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,37,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,38,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,39,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,40,13.5,13.700000000000001,-0.232,310.0,350.0
5,9,6,0,41,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,42,13.5,13.700000000000001,-0.23850000000000002,310.0,350.0
5,9,6,0,43,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,44,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,45,13.5,13.700000000000001,-0.23850000000000002,310.0,350.0
5,9,6,0,46,13.5,13.700000000000001,-0.23750000000000002,310.0,350.0
5,9,6,0,47,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,48,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,49,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,50,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,51,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,52,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,53,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,54,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,55,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,56,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,57,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,58,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,6,0,59,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,7,0,0,13.5,13.700000000000001,-0.23800000000000002,310.0,350.0
5,9,7,0,1,13.5,13.700000000000001,-0.23650000000000002,310.0,350.0
5,9,7,0,2,13.5,13.700000000000001,-0.23650000000000002,310.0,350.0
5,9,7,0,3,13.5,13.700000000000001,-0.23700000000000002,310.0,350.0
5,9,7,0,4,13.5,13.700000000000001,-0.23650000000000002,310.0,350.0
5,9,7,0,5,13.5,13.700000000000001,-0.23650000000000002,310.0,350.0
5,9,7,0,6,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,7,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,8,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,9,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,10,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,11,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,12,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,13,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,14,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,15,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,16,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,17,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,18,13.5,13.700000000000001,-0.23900000000000002,310.0,350.0
5,9,7,0,19,14.0,13.8,-0.23900000000000002,310.0,350.0
5,9,7,0,20,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,21,14.0,13.8,-0.23900000000000002,310.0,350.0
5,9,7,0,22,14.0,13.8,-0.23900000000000002,310.0,350.0
5,9,7,0,23,14.0,13.8,-0.23900000000000002,310.0,350.0
5,9,7,0,24,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,25,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,26,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,27,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,28,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,29,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,30,14.0,13.8,-0.23850000000000002,310.0,350.0
5,9,7,0,31,14.0,13.9,-0.23800000000000002,310.0,350.0
5,9,7,0,32,14.0,13.9,-0.23900000000000002,310.0,350.0
5,9,7,0,33,14.0,13.9,-0.23850000000000002,310.0,350.0
5,9,7,0,34,14.0,13.9,-0.23850000000000002,310.0,350.0
5,9,7,0,35,14.0,13.9,-0.23850000000000002,310.0,350.0
5,9,7,0,36,14.0,13.9,-0.23850000000000002,310.0,350.0
5,9,7,0,37,14.0,13.9,-0.23800000000000002,310.0,350.0
5,9,7,0,38,14.0,14.0,-0.23850000000000002,310.0,360.0
5,9,7,0,39,14.0,14.0,-0.23800000000000002,310.0,350.0
5,9,7,0,40,14.0,14.0,-0.23850000000000002,310.0,360.0
5,9,7,0,41,14.0,14.0,-0.24,310.0,350.0
5,9,7,0,42,14.0,14.0,-0.24,310.0,350.0
5,9,7,0,43,14.0,14.0,-0.23950000000000002,310.0,350.0
5,9,7,0,44,14.0,14.0,-0.23950000000000002,310.0,350.0
5,9,7,0,45,14.0,14.0,-0.23900000000000002,310.0,350.0
5,9,7,0,46,14.0,14.0,-0.23900000000000002,310.0,350.0
5,9,7,0,47,14.0,14.0,-0.23900000000000002,310.0,350.0
5,9,7,0,48,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,49,14.0,14.100000000000001,-0.24,310.0,350.0
5,9,7,0,50,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,51,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,52,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,53,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,54,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,55,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,56,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,57,14.0,14.100000000000001,-0.23950000000000002,310.0,350.0
5,9,7,0,58,14.0,14.100000000000001,-0.24,310.0,350.0
5,9,7,0,59,14.0,14.100000000000001,-0.23850000000000002,310.0,350.0
5,9,8,0,0,14.0,14.100000000000001,-0.23800000000000002,310.0,350.0
5,9,8,0,1,14.0,14.100000000000001,-0.23850000000000002,310.0,350.0
5,9,8,0,2,14.0,14.100000000000001,-0.23850000000000002,310.0,360.0
5,9,8,0,3,14.0,14.100000000000001,-0.23850000000000002,310.0,350.0
5,9,8,0,4,14.0,14.100000000000001,-0.23800000000000002,310.0,350.0
5,9,8,0,5,14.0,14.100000000000001,-0.23800000000000002,310.0,350.0
5,9,8,0,6,14.0,14.100000000000001,-0.23800000000000002,310.0,350.0
5,9,8,0,7,14.0,14.100000000000001,-0.23800000000000002,310.0,350.0
5,9,8,0,8,14.0,14.100000000000001,-0.23800000000000002,310.0,350.0
5,9,8,0,9,14.0,14.100000000000001,-0.23600000000000002,310.0,350.0
5,9,8,0,10,14.0,14.200000000000001,-0.23600000000000002,310.0,350.0
5,9,8,0,11,14.0,14.200000000000001,-0.23600000000000002,310.0,360.0
5,9,8,0,12,14.0,14.200000000000001,-0.23600000000000002,310.0,350.0
5,9,8,0,13,14.0,14.200000000000001,-0.23550000000000001,310.0,350.0
5,9,8,0,14,14.0,14.200000000000001,-0.23550000000000001,310.0,350.0
5,9,8,0,15,14.0,14.200000000000001,-0.23600000000000002,310.0,350.0
5,9,8,0,16,14.0,14.200000000000001,-0.23600000000000002,310.0,360.0
5,9,8,0,17,14.0,14.200000000000001,-0.23500000000000001,310.0,350.0
5,9,8,0,18,14.0,14.200000000000001,-0.23500000000000001,310.0,360.0
5,9,8,0,19,14.0,14.200000000000001,-0.23450000000000001,310.0,350.0
5,9,8,0,20,14.0,14.200000000000001,-0.2305,310.0,360.0
5,9,8,0,21,14.0,14.200000000000001,-0.23500000000000001,310.0,350.0
5,9,8,0,22,14.0,14.200000000000001,-0.23550000000000001,310.0,350.0
5,9,8,0,23,14.0,14.200000000000001,-0.23600000000000002,310.0,360.0
5,9,8,0,24,14.5,14.3,-0.23500000000000001,310.0,350.0
5,9,8,0,25,14.5,14.3,-0.23550000000000001,310.0,360.0
5,9,8,0,26,14.5,14.3,-0.23550000000000001,310.0,350.0
5,9,8,0,27,14.5,14.3,-0.23550000000000001,310.0,350.0
5,9,8,0,28,14.5,14.3,-0.23550000000000001,310.0,350.0
5,9,8,0,29,14.5,14.3,-0.233,310.0,350.0
5,9,8,0,30,14.5,14.3,-0.2315,310.0,360.0
5,9,8,0,31,14.5,14.3,-0.23,310.0,360.0
5,9,8,0,32,14.5,14.4,-0.23,310.0,350.0
5,9,8,0,33,14.5,14.4,-0.23,310.0,360.0
5,9,8,0,34,14.5,14.4,-0.23,310.0,350.0
5,9,8,0,35,14.5,14.4,-0.23,310.0,350.0
5,9,8,0,36,14.5,14.4,-0.2295,310.0,350.0
5,9,8,0,37,14.5,14.5,-0.2295,310.0,350.0
5,9,8,0,38,14.5,14.5,-0.2295,310.0,350.0
5,9,8,0,39,14.5,14.5,-0.2295,310.0,350.0
5,9,8,0,40,14.5,14.600000000000001,-0.2295,310.0,350.0
5,9,8,0,41,14.5,14.600000000000001,-0.2295,310.0,350.0
5,9,8,0,42,14.5,14.600000000000001,-0.2265,310.0,350.0
5,9,8,0,43,14.5,14.600000000000001,-0.2275,310.0,350.0
5,9,8,0,44,14.5,14.600000000000001,-0.228,310.0,360.0
5,9,8,0,45,14.5,14.700000000000001,-0.2275,310.0,350.0
5,9,8,0,46,14.5,14.700000000000001,-0.231,310.0,350.0
5,9,8,0,47,14.5,14.700000000000001,-0.23,310.0,350.0
5,9,8,0,48,14.5,14.700000000000001,-0.2305,310.0,360.0
